id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
12042,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts
26277,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo T-shirt
32445,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Sports,Adidas Men Black Shorts
59974,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & White Dress
40065,Men,Apparel,Topwear,Tshirts,Orange,Summer,2010.0,Sports,ADIDAS Men Orange T-shirt
10715,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Nike Women Training sports bra Black Tops
4630,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men's Chewang Slides Black Blue Flip Flops
39891,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Neptune Shoes
15267,Women,Footwear,Shoes,Casual Shoes,Yellow,Fall,2011.0,Casual,ADIDAS Originals Women SL 72 Yellow Casual Shoes
38943,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Check White Shirt
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rodeo Blue Shirt
51741,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Force 10 Men Grey Sports Shoes
47624,Women,Footwear,Shoes,Heels,Maroon,Fall,2014.0,Casual,Portia Women Maroon Flats
6503,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes
18920,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Levis Men Work Western Purple Shirt
28789,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Denizen Men White Shirt
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket
3071,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Women's Shlokas Blue T-shirt
8499,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Forever New Women Blossom  Pink Printed Skirt
12426,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Casual Brown Casual Shoes
26613,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Men Complete Itana 2 Grey Sports Shoes
17968,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Men Splash Black Slipper
10371,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Printed Black Sweatshirt
24144,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue Printed T-shirt
5386,Unisex,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Kalenji Kapteren 50 Black Blue
4254,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Rastra Black T-shirt
36481,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Black Elevate Shoes
15603,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jackets
5988,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Locomotive Men Pink Checked Shirt
10143,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men Moc Front Brown Formal Shoes
11091,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt
37761,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Check Green Shirt
44293,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Check Shirt
45341,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige & Green Sandals
4066,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Black Shoe
23153,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
6731,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Bolt Faas 300 Black Blue Shoe
12614,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men Printed White Tshirts
3243,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Future Cat Black Shoe
42164,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Status Quo Men Green T-shirt
2391,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoe
9779,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Navy Blue Track Pants
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt
29035,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Game Grey T-shirt
30118,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Printed Navy Blue T-shirt
15851,Unisex,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Red Sandals
14983,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Arrow Men Stripes Maroon Slim Fit Shirt
59342,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Gliders Men Brown Shoes
37933,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mineral Women Pink Top
56904,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Flats
17508,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
47278,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes
13994,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets
12846,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Ant Kids Boys Rock Grey Tshirts
35658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Shoes
9117,Unisex,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Unisex Axis Black Sports Shoes
6963,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,s.Oliver Men's All You Need Purple T-shirt
18540,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
38523,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Surge Shoes
45977,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Printed Top
24940,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt
25892,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Spaghetti Top
3875,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Trademark Washed Grey T-shirt
18918,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Denim Grey Shirt
3049,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Rupee Black T-shirt
6709,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Puma Unisex Wirko White Red Shoes
22885,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals
26419,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Turtle Men Check Green Shirt
18316,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wills Lifestyle Men Check Green Shirt
23957,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Provogue Men Blue Shirt
48466,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,French Connection Women Black Dress
4862,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men Chelsea Home Blue Jersey
37759,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt
45379,Women,Footwear,Shoes,Flats,White,Spring,2013.0,Casual,Rocia Women White & Brown Sandals
11895,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
15409,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Fila Men Cage Black Slippers
24188,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Stars Red Casual Shoes
44851,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Ferrari T-shirt
39405,Men,Apparel,Topwear,Shirts,Lavender,Summer,2014.0,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt
45983,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Printed Top
4298,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Budwiser Aqua Green T-shirt
3881,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Wrangler Men's Wrangler Flag Navy T-shirt
2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010.0,Casual,DUSG Women Rishikesh Organic Wheat Capri
17198,Men,Apparel,Topwear,Sweaters,Black,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Black Sweater
8455,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Ran Pink Top Pink Tops
31668,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Spykar Men Grey Jeans
13538,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Carlton London Men Casual Black Casual Shoes
16278,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Pink Floyd Men Pink Floyd Grey Sweatshirts
42994,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012.0,Sports,Nike Women Purple Air Max Sports Shoes
22871,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
48492,Women,Apparel,Topwear,Tops,Beige,Winter,2011.0,Casual,French Connection Women Beige Top
30588,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Club Pique Polo Blue T-shirt
5944,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women Derby White Shoe
4896,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Levis Kids Girl's Diane Yellow Teens Kidswear
39637,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes
5178,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Rolling Stone Men's The Rolling Stones Navy T-shirt
11861,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2012.0,Casual,Playboy Men Casual Brown Slippers
6399,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Rebel Black Grey Floater
19654,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Printed Black Tshirt
11439,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Top
41349,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Wrangler Men Blue Skanders Jeans
39253,Men,Footwear,Shoes,Casual Shoes,Rust,Winter,2018.0,Casual,Red Chief Men Rust Casual  Shoes
33769,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Brown Shoes
14379,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels
28321,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals
13960,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Stripes Grey Tops
27369,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Hippy Blue T-shirt
6997,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's De-Nim White T-shirt
19466,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Quiksilver Men Red Check Shirt
7845,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men's Allegra Mid Black Silver Shoe
10144,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Drsp Wingtip Brown Casual Shoes
11096,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Scullers Women Stripes Purple Sweaters
37766,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,John Players Men Check Orange Shirt
4061,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Myntra Men's Radio Head Yellow T-shirt
45346,Women,Footwear,Shoes,Heels,White,Summer,2016.0,Casual,Cobblerz Women White Sandals
6736,Men,Footwear,Sandal,Sandals,Black,Winter,2011.0,Casual,Puma Men Photon Black Floater
23154,Men,Apparel,Topwear,Tshirts,Off White,Fall,2011.0,Casual,Mark Taylor Men Off White Printed T-shirt
12613,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Ed Hardy Men Printed Black Tshirts
2396,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Black Men Casual Shoe
23968,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Purple Casual T-shirt
48459,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Striped Shorts
17153,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Lt.khaki Jacket
6504,Men,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,ADIDAS Men Wind Sky Blue Jacket
18927,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Flock Print Purple Tshirt
47623,Women,Footwear,Shoes,Heels,Black,Fall,2014.0,Casual,Portia Women Black Flats
26614,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Complete Itana 2 Black Sports Shoes
12421,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Timberland Women Casual Beige Casual Shoes
24143,Men,Apparel,Topwear,Tshirts,Grey,Spring,2012.0,Casual,ADIDAS Men Printed Grey T-shirt
10376,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Tshirts
40406,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & Grey Top
5381,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,Quechua Arpenaz 200 L
15604,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Bsktbll Black T-Shirts
21431,Women,Apparel,Bottomwear,Shorts,White,Winter,2012.0,Casual,Roxy Women White Shorts
4253,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Brown T-shirt
36486,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Newport Black Shoes
17537,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Formal,Mark Taylor Men Yellow & Blue Striped Shirt
6160,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Striper Black White T-shirt
47247,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Blue Canvas Shoes
46395,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & White Check Shirt
12879,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Provogue Men Formal Black Formal Shoes
35667,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Flip Flops
29238,Men,Footwear,Shoes,Sports Shoes,White,Fall,2013.0,Sports,ADIDAS Men 22YDS Trainer White Sports Shoes
30315,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red T-shirt
9128,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes
13197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Axis White Sports Shoes
12045,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Spykar Men Solid Black Shirts
3412,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Myntra Mens Hard work never killed anyone T-shirt
59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress
24527,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,Mother Earth Men Olive Shirt
10712,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Nike Women Casual short sleeve tshirt Blue Tshirts
33590,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Urban Folk Polo Navy Blue T-shirt
15260,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes
39896,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Women Blue Adi Light Sports Shoes
21055,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Clarks Men Black Vine Call Sandals
4637,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Phantom Low White Red Grey Shoe
20187,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Solid Chambray Blue Shirt
38944,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
39298,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals
41382,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Blossom Pink Top
24715,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Puma Men Alizona Navy Blue Flip Flops
4405,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nirvana Men's Shoulder Fade Black T-shirt
15052,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoe
6352,Unisex,Footwear,Sandal,Sandals,Navy Blue,Summer,2011.0,Casual,Crocs Kids Navy Clogs
34587,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tonga Women Pink Printed Top
17705,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans unisex Era Black Casual Shoes
35455,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt
30127,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Men Green Polo T-shirt
3620,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Puma Women's Coral Green White Flip Flop
26042,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
12277,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts
6194,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Logo Chest white T-shirt
46361,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Check Shirt
35693,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes
7046,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2011.0,Casual,Numero Uno Men's Beige Shoe
22624,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Solid White T-shirt
8832,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Spykar Men Rts Grey White Pullover Grey Sweaters
16411,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts
43613,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Blue T-shirt
13163,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Skechers Women Silver Coloured Shoes
27356,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Men 50 Bubbles White T-shirt
26284,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Proline Men Yellow T-shirt with Printed Detail
19459,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Quiksilver Men Basic Grey T-shirt
31233,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Navy Blue and White Striped Polo neck T-shirt
59987,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress
41144,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Allen Solly Woman Pink Top
40096,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt
33564,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wrangler Women Butterfly White T-shirt
39862,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Polo Black T-Shirt
52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
44436,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Gliders Men Grey Shoes
20173,Men,Apparel,Topwear,Shirts,Purple,Winter,2011.0,Casual,Wrangler Men Dark Purple Shirt
14346,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dunk High Black Sports Shoes
11406,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts
41376,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wrangler Women Kelly Blue Top
14948,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Status Quo Men Stripes Maroon Tshirts
33756,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top
36224,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Chukka Go Suede Black Shoes
20341,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Proline Men Solid Grey Sweatshirt
34573,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Top
16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trouser
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans
27164,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
2706,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Pooh Kidswear
43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue Jeans
11062,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,John Miller Men Solid Light Maroon Shirts
39608,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Heels
41712,Women,Footwear,Shoes,Heels,Teal,Winter,2012.0,Casual,Catwalk Women Teal Wedges
14510,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Aqua Green & White Striped Shirt
37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Gingham Blue Shirt
5147,Women,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Wrangler Women Ditsy Polka Red Shirt
4095,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Black With White Stripes T-shirt
34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts
43879,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2012.0,Casual,Puma Men Beige Terrae Mid Africa Shoes
28548,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White T-shirt
42197,Women,Apparel,Topwear,Tunics,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Tunic
31465,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Training Blue T-shirt
13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Stripes Green Shirts
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts
19801,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt
7422,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Ethnic,W Women Mandarin Neck Full Sleeve White Top
22240,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ID Men Black Casual Shoes
34325,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Street Moving Fusion Red T-shirt
